transaction_id,user_id,transaction_amount,transaction_time,transaction_type
51234,328,67.24,2024-07-28 15:52:14.575242,entertainment
86998,941,96.9,2024-07-29 07:47:45.310905,entertainment
92088,357,21.2,2024-07-18 04:11:00.676658,services
74024,34,44.13,2024-07-13 14:33:39.475255,services
80440,802,12.83,2024-07-25 06:12:17.835682,entertainment
413,866,42.46,2024-07-23 09:58:12.381300,travel
69789,158,56.54,2024-07-24 03:02:45.055575,services
30851,29,20.95,2024-07-30 19:18:16.082743,entertainment
68396,763,60.34,2024-07-17 21:44:16.118105,health
88127,666,56.6,2024-07-09 01:17:07.361996,entertainment
76367,486,60.54,2024-07-15 06:30:17.178456,health
25801,647,9146.04,2024-07-31 05:50:49.597274,travel
15444,566,29.25,2024-07-03 07:00:03.040662,travel
95961,167,2.37,2024-07-08 16:33:40.113350,services
14145,474,36.41,2024-07-19 14:29:40.022412,entertainment
91566,377,94.3,2024-07-10 00:52:58.089291,travel
49191,334,96.19,2024-07-20 16:54:33.071618,transport
85808,464,15.63,2024-07-06 08:45:56.520740,travel
60191,503,83.75,2024-07-21 04:11:37.209083,health
36713,662,54.81,2024-07-01 10:10:41.487914,services
97078,874,88.86,2024-07-16 07:38:27.709627,
77630,287,27.49,2024-07-26 00:20:28.703793,travel
80672,668,89.54,2024-07-15 21:19:36.722541,transport
33903,108,80.01,2024-07-18 10:47:51.490595,services
77177,60,80.92,2024-07-19 13:33:47.139076,travel
91858,929,89.46,2024-07-27 09:37:23.145362,entertainment
72071,153,87.89,2024-07-20 16:11:07.649007,services
21345,721,42.87,2024-07-05 21:03:03.980833,transport
17141,870,48.47,2024-07-22 07:09:21.386587,services
14373,23,15.35,2024-07-03 04:54:57.620069,transport
51226,169,98.54,2024-07-17 21:33:06.329375,services
57447,997,6.48,2024-07-21 15:47:11.755955,entertainment
7476,330,7.14,2024-07-10 07:29:57.353141,entertainment
71744,228,2.5,2024-07-02 04:31:26.375949,transport
74758,973,93.57,2024-07-02 18:10:13.130049,
64909,143,10.02,2024-07-15 22:38:17.044675,services
16188,851,94.48,2024-07-06 23:36:40.026776,services
61942,575,-20.3,2024-07-13 14:35:36.099910,health
23764,749,18.28,2024-07-13 18:26:38.150750,travel
22168,329,20.73,2024-07-31 03:50:01.714687,entertainment
17883,457,14.23,2024-07-08 22:21:46.358462,health
59727,626,7835.73,2024-07-31 07:22:05.678158,entertainment
65431,18,15.39,2024-07-09 04:53:47.277477,services
75597,10,75.54,2024-07-16 15:31:16.546551,entertainment
54865,427,71.68,2024-07-22 04:56:49.227641,health
57635,340,15.59,2024-07-01 17:54:59.908665,travel
44405,585,27.43,2024-07-21 02:27:01.760702,entertainment
69649,1,58.39,2024-07-17 15:39:48.837617,services
72095,325,54.33,2024-07-05 14:38:43.943932,health
80408,627,67.31,2024-07-29 10:25:44.013871,entertainment
77490,213,94.06,2024-07-28 16:45:16.281399,travel
38352,110,-28.47,2024-07-26 12:00:06.839673,transport
24973,21,3.34,2024-07-18 19:05:50.694302,transport
79009,288,79.78,2024-07-18 10:37:01.755845,health
12881,697,42.19,2024-07-14 22:08:52.906556,transport
48079,424,80.68,2024-07-01 20:46:47.236742,travel
82800,224,94.32,2024-07-16 19:06:12.333582,entertainment
27030,139,47.35,2024-07-16 04:41:45.366572,transport
49554,177,9988.5,2024-07-22 06:22:17.729891,transport
68757,951,42.61,2024-07-24 17:57:40.488046,transport
63842,780,35.62,2024-07-29 00:21:54.021901,entertainment
10571,486,49.45,2024-07-21 20:42:22.139598,travel
37191,689,30.62,2024-07-25 16:33:31.108494,entertainment
60686,642,25.56,2024-07-21 09:41:25.868973,entertainment
92175,670,71.65,2024-07-02 23:42:30.534711,entertainment
44076,793,63.27,2024-07-23 11:21:01.236648,transport
90860,105,3.91,2024-07-11 13:09:49.739575,
84618,324,51.84,2024-07-07 18:57:28.636676,entertainment
38579,86,49.52,2024-07-19 07:17:16.781569,entertainment
89165,788,63.41,2024-07-03 20:54:40.926924,
78718,80,87.11,2024-07-22 04:51:35.191146,services
4022,242,99.94,2024-07-01 23:31:13.908379,travel
14948,54,14.47,2024-07-14 13:27:28.021857,services
68507,586,-76.83,2024-07-12 22:07:44.800616,transport
63205,979,47.8,2024-07-18 21:47:56.350520,entertainment
80012,288,39.12,2024-07-30 11:01:23.543485,transport
64126,474,8.5,2024-07-09 09:56:06.407576,travel
74734,176,54.59,2024-07-02 01:16:11.812462,entertainment
92869,604,69.78,2024-07-09 19:45:32.091431,transport
3972,928,13.48,2024-07-14 20:43:07.277260,travel
72030,863,25.1,2024-07-06 03:28:32.310070,transport
85152,813,69.04,2024-07-22 16:59:48.435109,entertainment
60652,135,5.64,2024-07-17 15:29:47.614413,services
47406,49,43.51,2024-07-09 06:17:22.907042,services
25882,460,68.1,2024-07-27 16:59:38.453310,travel
7310,778,39.19,2024-07-31 18:06:11.476133,transport
69061,426,2158.54,2024-07-07 04:34:12.818955,transport
50561,899,32.51,2024-07-21 16:18:09.542747,transport
78851,967,77.91,2024-07-20 02:03:55.495871,services
29331,735,45.98,2024-07-05 22:52:56.697663,health
3410,7,78.91,2024-07-03 12:30:39.708731,travel
88226,433,49.92,2024-07-07 12:23:11.119760,entertainment
75055,150,94.02,2024-07-19 16:26:30.274612,health
39247,278,-42.62,2024-07-22 15:31:15.385825,entertainment
3836,541,80.91,2024-07-29 20:17:56.471362,services
19501,629,98.7,2024-07-06 23:49:27.450673,entertainment
7058,322,50.98,2024-07-05 12:32:52.049655,travel
27580,940,28.74,2024-07-02 16:21:46.580541,health
82467,897,46.65,2024-07-09 14:55:12.606657,health
44955,691,31.93,2024-07-23 10:10:05.616394,services
76952,726,57.33,2024-07-11 16:22:50.794495,transport
3910,411,81.09,2024-07-02 10:13:12.324029,transport
64410,243,88.72,2024-07-27 01:30:12.030780,entertainment
15454,108,74.8,2024-07-07 17:28:51.415937,health
39804,687,73.66,2024-07-02 06:51:42.273947,entertainment
8235,866,3106.01,2024-07-30 22:53:14.109355,entertainment
21954,428,22.77,2024-07-14 22:42:18.399124,travel
64507,997,48.13,2024-07-22 06:04:58.764322,transport
84329,112,26.76,2024-07-12 23:13:56.598449,services
48530,122,32.32,2024-07-01 07:51:25.022314,entertainment
47527,970,57.87,2024-07-30 03:33:19.797334,health
14235,742,16.26,2024-07-16 01:29:48.030001,travel
31689,573,63.28,2024-07-27 12:49:42.925976,entertainment
24421,484,49.22,2024-07-21 18:46:04.470800,
5767,869,18.58,2024-07-09 01:55:09.438721,entertainment
6719,720,85.26,2024-07-07 18:46:41.563041,travel
92453,710,14.99,2024-07-16 00:29:49.912752,services
53009,520,40.69,2024-07-19 21:23:00.213342,services
25275,488,9089.56,2024-07-03 07:14:28.525448,entertainment
53951,602,23.37,2024-07-10 13:51:11.096006,services
45625,56,6.74,2024-07-14 18:17:27.098442,entertainment
93813,73,35.3,2024-07-06 16:15:43.200657,transport
30209,386,56.05,2024-07-23 15:24:04.011964,transport
58131,746,83.54,2024-07-09 16:32:08.289847,transport
27347,49,81.35,2024-07-22 01:12:33.671241,transport
14102,961,35.83,2024-07-19 12:51:50.038781,travel
49140,33,12.06,2024-07-29 19:23:20.286262,services
5887,322,44.17,2024-07-25 22:25:43.277711,transport
55820,932,79.02,2024-07-04 23:38:09.292876,entertainment
82085,982,91.6,2024-07-07 07:11:19.899408,transport
31027,444,51.66,2024-07-11 17:12:48.499372,transport
23242,345,5.2,2024-07-06 22:57:24.946114,travel
28879,64,99.82,2024-07-01 07:06:47.199275,health
75398,668,88.95,2024-07-23 19:08:03.370309,transport
81044,841,13.68,2024-07-08 19:43:50.988938,travel
9452,681,51.73,2024-07-14 19:54:22.738457,entertainment
14486,396,38.33,2024-07-29 13:55:29.469473,entertainment
61415,533,44.51,2024-07-19 09:22:59.780705,entertainment
50659,692,32.75,2024-07-19 13:17:53.128118,entertainment
84392,436,53.2,2024-07-14 17:51:16.460877,entertainment
2425,997,10.71,2024-07-29 01:17:39.935968,entertainment
11004,548,52.7,2024-07-11 20:09:04.538879,health
75546,179,78.7,2024-07-14 22:48:38.116519,travel
45916,408,66.98,2024-07-06 05:53:59.525546,health
48637,295,61.38,2024-07-27 23:51:04.070680,transport
34459,179,77.05,2024-07-19 04:41:49.346866,travel
6993,376,76.97,2024-07-14 19:06:04.528986,entertainment
64828,937,39.69,2024-07-28 17:37:09.212239,travel
83765,46,76.09,2024-07-28 20:48:18.986149,entertainment
10144,517,37.19,2024-07-23 07:03:28.130260,transport
89157,825,4064.81,2024-07-06 20:33:44.738545,travel
41306,959,45.25,2024-07-21 03:21:53.340356,services
91436,47,53.68,2024-07-20 05:25:28.173481,entertainment
17285,393,45.2,2024-07-20 19:10:50.082862,services
17685,526,-13.3,2024-07-30 03:58:46.436664,entertainment
22334,446,12.67,2024-07-23 08:29:25.335865,health
38769,322,13.01,2024-07-01 23:24:37.143762,travel
45873,66,68.39,2024-07-04 05:50:54.354112,travel
22534,478,16.82,2024-07-09 14:43:59.682981,services
73091,739,25.94,2024-07-01 16:31:39.632665,services
766,212,16.75,2024-07-05 07:58:42.454035,entertainment
31092,309,57.54,2024-07-28 00:11:46.429096,entertainment
91728,214,98.05,2024-07-09 09:59:29.526827,entertainment
99740,83,19.23,2024-07-14 11:08:58.762194,services
27436,409,55.28,2024-07-02 18:40:01.244468,entertainment
25490,977,52.9,2024-07-22 02:51:57.470641,entertainment
78697,814,36.36,2024-07-19 09:19:13.311165,services
84257,378,88.88,2024-07-10 03:07:55.259534,travel
27115,329,41.96,2024-07-01 09:15:21.337878,health
79891,638,99.85,2024-07-11 19:40:53.690298,entertainment
27142,135,17.43,2024-07-05 17:51:36.365765,
51945,200,-70.51,2024-07-27 23:21:04.547795,transport
17254,896,46.74,2024-07-30 06:21:44.423944,services
82848,547,9.82,2024-07-14 13:01:27.891961,transport
88765,3,40.34,2024-07-06 22:50:48.983567,
84536,301,62.51,2024-07-26 00:54:30.556780,travel
71148,342,47.77,2024-07-02 08:04:01.559240,health
75643,902,40.09,2024-07-03 07:23:59.249237,travel
49925,224,95.62,2024-07-12 18:23:05.086971,travel
88007,146,9.09,2024-07-11 00:17:59.481453,entertainment
86207,206,52.82,2024-07-18 16:43:18.064104,transport
55432,576,49.08,2024-07-18 18:13:56.149677,services
97660,227,10.75,2024-07-18 06:27:52.023185,travel
26818,93,46.5,2024-07-17 10:21:29.357014,travel
97614,898,99.92,2024-07-04 21:09:55.547029,transport
15557,654,39.57,2024-07-22 15:57:20.197745,
292,201,62.92,2024-07-24 13:52:49.178780,services
84641,118,57.08,2024-07-12 05:26:30.647863,entertainment
90393,397,23.84,2024-07-31 18:35:06.247895,transport
75833,620,39.93,2024-07-14 22:15:28.317232,services
21741,848,12.6,2024-07-11 18:24:48.529548,travel
64815,692,29.12,2024-07-18 00:17:58.453298,travel
46644,141,77.77,2024-07-02 12:25:08.105813,transport
21575,420,2740.45,2024-07-28 18:14:15.461933,services
57387,588,67.83,2024-07-01 16:40:54.788733,transport
82632,824,77.38,2024-07-15 22:05:05.069319,entertainment
86903,603,91.1,2024-07-22 01:46:14.087175,entertainment
19524,273,62.43,2024-07-29 18:36:31.670943,entertainment
12307,614,2.12,2024-07-08 23:16:01.232068,health
53215,659,-80.58,2024-07-13 07:31:35.898315,transport
65048,537,4571.46,2024-07-10 10:21:22.255309,transport
58282,427,43.38,2024-07-27 12:55:25.749040,health
30569,407,57.24,2024-07-17 08:40:40.511599,entertainment
62005,648,44.17,2024-07-28 23:14:04.247010,entertainment
68773,535,59.29,2024-07-02 10:29:40.588494,health
85949,867,36.68,2024-07-14 03:16:04.420914,services
68934,303,21.98,2024-07-16 17:47:42.907742,health
14657,637,89.45,2024-07-17 07:29:31.235317,travel
47272,11,93.12,2024-07-22 07:38:35.688584,transport
67430,407,75.82,2024-07-24 18:25:17.492111,transport
72052,342,89.27,2024-07-26 11:48:50.890552,entertainment
32325,997,1.15,2024-07-28 14:37:32.313396,transport
31427,779,43.63,2024-07-26 12:23:56.417954,travel
80051,85,60.35,2024-07-17 16:16:47.706629,transport
97014,620,9.49,2024-07-19 17:23:23.507840,
94787,712,30.71,2024-07-28 17:03:16.732008,entertainment
32739,830,51.07,2024-07-23 04:11:22.672921,travel
75323,2,86.0,2024-07-02 04:48:15.654538,entertainment
80548,103,92.02,2024-07-16 15:00:41.388011,travel
80815,114,68.58,2024-07-01 05:28:23.352931,entertainment
46516,451,36.67,2024-07-12 08:23:16.491621,transport
39948,305,49.85,2024-07-18 20:38:58.199330,
63523,175,96.39,2024-07-03 15:59:49.407006,transport
88542,432,-58.68,2024-07-15 21:12:35.608335,transport
16608,652,58.54,2024-07-08 15:07:30.537896,transport
23885,857,18.94,2024-07-01 03:31:58.872820,entertainment
82738,520,50.13,2024-07-14 18:56:01.313334,travel
6191,596,53.42,2024-07-28 09:44:53.832640,services
80814,235,67.09,2024-07-16 19:43:08.751021,travel
1572,542,11.72,2024-07-19 21:24:16.987732,entertainment
69414,957,88.57,2024-07-29 09:29:07.140716,transport
57711,200,54.89,2024-07-07 08:51:56.724890,health
66713,474,-86.83,2024-07-03 09:25:31.324335,entertainment
20009,297,67.86,2024-07-14 22:10:16.734018,travel
80087,65,76.84,2024-07-03 14:31:19.639032,health
3271,521,58.32,2024-07-06 22:44:10.438322,entertainment
10953,584,92.43,2024-07-03 20:02:54.281028,
49107,337,81.19,2024-07-20 00:06:39.806368,
33752,775,45.75,2024-07-29 09:17:26.273865,travel
83718,62,70.1,2024-07-30 03:22:39.266365,travel
93209,556,62.59,2024-07-10 19:20:59.699986,transport
25951,520,57.94,2024-07-13 21:46:53.160006,health
27953,118,35.16,2024-07-27 21:25:14.816655,health
92090,631,33.04,2024-07-07 07:06:09.603544,travel
43927,191,36.65,2024-07-20 07:02:18.343979,services
54903,49,18.69,2024-07-30 11:15:19.622198,travel
32487,776,11.23,2024-07-02 06:28:46.377958,transport
58370,243,54.59,2024-07-28 10:13:39.241656,services
34751,884,55.38,2024-07-19 07:25:21.315790,health
71276,499,5113.72,2024-07-10 15:59:57.869860,health
24809,56,-4.51,2024-07-23 01:04:51.191237,transport
30472,678,2.88,2024-07-19 15:57:44.184467,services
61178,902,95.46,2024-07-01 04:06:56.246114,travel
23585,153,2.3,2024-07-03 09:55:00.219735,transport
88608,456,54.74,2024-07-30 01:49:24.542061,entertainment
32317,644,21.89,2024-07-20 04:31:09.743802,health
24226,120,91.49,2024-07-07 05:11:02.639983,entertainment
68965,603,27.48,2024-07-03 09:27:05.869662,services
62798,455,30.68,2024-07-06 13:36:05.802185,health
62883,396,88.57,2024-07-18 09:18:50.374926,services
85178,538,87.45,2024-07-23 16:22:22.390978,transport
7119,60,9.31,2024-07-27 12:57:02.714135,
46531,805,75.37,2024-07-03 16:07:44.236548,transport
87277,354,64.63,2024-07-05 21:00:26.095887,entertainment
34173,134,39.15,2024-07-10 23:09:20.445514,transport
2686,519,38.9,2024-07-29 22:50:46.459738,services
9114,342,-7.11,2024-07-14 12:59:08.750759,travel
76214,573,15.01,2024-07-03 02:16:27.859242,transport
1577,171,76.97,2024-07-12 04:07:31.462773,
6644,756,7.44,2024-07-24 04:13:41.272654,health
5908,92,7.12,2024-07-28 20:03:49.698014,transport
55573,242,-92.71,2024-07-29 20:35:19.792459,travel
53185,369,89.67,2024-07-12 00:10:55.274360,transport
27335,285,17.17,2024-07-10 09:42:47.670747,health
7273,248,-79.72,2024-07-29 12:48:14.669411,health
12761,93,37.94,2024-07-02 02:55:32.865560,entertainment
86694,78,60.71,2024-07-12 04:35:22.234260,travel
35461,102,2.84,2024-07-20 11:00:12.037431,transport
74697,79,7.92,2024-07-16 16:57:37.298718,transport
57236,117,78.19,2024-07-30 03:39:59.842848,transport
99602,644,59.93,2024-07-26 01:48:45.177516,
13572,943,94.65,2024-07-27 05:41:29.468744,services
90455,180,89.16,2024-07-10 23:31:29.761057,health
79559,569,70.61,2024-07-08 16:02:27.573446,travel
57552,75,55.34,2024-07-29 10:03:12.001752,health
89376,710,75.43,2024-07-10 18:48:58.708199,travel
94250,666,94.33,2024-07-18 13:08:42.458235,health
62095,650,7.79,2024-07-29 22:51:15.811509,services
65227,832,1670.12,2024-07-20 21:31:56.111045,health
7178,216,-24.55,2024-07-19 04:23:15.442602,entertainment
50648,877,33.98,2024-07-13 04:49:25.861979,transport
25654,724,35.64,2024-07-24 17:07:59.938851,entertainment
70650,48,16.52,2024-07-18 20:35:53.952921,entertainment
43204,322,51.67,2024-07-24 00:24:58.058547,entertainment
21907,140,3.64,2024-07-06 02:42:12.594971,entertainment
92036,827,28.39,2024-07-18 20:33:13.588522,entertainment
89530,540,56.05,2024-07-23 12:21:13.572109,transport
59269,2,47.11,2024-07-25 05:59:28.875383,transport
54792,571,26.38,2024-07-15 13:56:20.842396,entertainment
19481,238,28.84,2024-07-02 19:12:42.258968,travel
41802,827,9426.29,2024-07-02 05:58:53.885466,travel
74782,589,15.66,2024-07-26 16:30:35.102718,services
97981,373,19.45,2024-07-24 17:09:47.373714,entertainment
5896,815,33.3,2024-07-23 08:19:10.849955,travel
80098,958,58.02,2024-07-16 09:42:31.083483,travel
43483,199,76.24,2024-07-01 14:10:09.118275,services
32796,891,-6.11,2024-07-19 01:01:40.101556,travel
95167,283,24.14,2024-07-09 19:01:09.641512,services
54373,921,58.31,2024-07-29 18:11:49.182083,services
75867,179,36.33,2024-07-21 04:18:09.365655,transport
47351,421,55.26,2024-07-31 22:41:51.716475,services
35535,894,66.01,2024-07-05 23:37:27.062794,travel
5038,687,32.48,2024-07-30 10:52:07.283155,health
76484,698,39.85,2024-07-12 08:14:26.196829,services
64509,682,66.23,2024-07-04 23:34:12.403595,entertainment
29731,501,54.59,2024-07-13 08:33:33.618019,transport
71087,648,52.64,2024-07-04 00:30:54.460415,
66847,724,28.95,2024-07-06 00:19:47.894003,health
79863,433,85.24,2024-07-23 08:35:10.404109,health
21686,7,53.94,2024-07-27 10:06:38.770232,health
44732,120,67.01,2024-07-19 06:48:06.040366,travel
1451,70,44.58,2024-07-15 12:42:57.512528,services
4354,610,55.61,2024-07-27 15:38:46.747281,health
27183,481,79.76,2024-07-15 10:33:20.068283,transport
19560,126,38.04,2024-07-09 00:03:17.982317,health
59030,819,84.0,2024-07-01 05:20:14.020707,health
71815,370,49.4,2024-07-17 11:33:57.636909,travel
66193,387,87.29,2024-07-04 12:23:50.300187,entertainment
31254,942,2.02,2024-07-18 13:13:11.027659,entertainment
2065,892,30.44,2024-07-13 15:12:01.829781,travel
20967,449,22.43,2024-07-12 13:57:06.152233,travel
92694,272,4.85,2024-07-04 14:33:25.904907,entertainment
82827,51,90.11,2024-07-13 18:48:49.157922,health
96746,498,76.27,2024-07-06 16:15:06.785491,health
58691,104,8.42,2024-07-12 14:00:22.529886,transport
75049,894,73.65,2024-07-31 04:41:15.657376,services
64710,825,-75.47,2024-07-06 00:21:50.942307,services
13625,841,42.85,2024-07-18 22:51:53.619669,services
71768,74,4.59,2024-07-28 18:54:23.726273,
86706,244,12.61,2024-07-08 03:47:05.958685,health
9205,492,-84.9,2024-07-25 15:32:34.369761,health
6250,512,97.92,2024-07-26 11:09:32.603641,health
77226,399,2.81,2024-07-10 23:54:46.838897,health
54282,532,92.46,2024-07-23 16:06:53.406205,travel
83543,972,71.11,2024-07-15 12:47:55.650130,travel
58288,961,17.2,2024-07-17 21:35:01.775884,services
1311,304,40.79,2024-07-11 22:39:36.504441,travel
10583,952,95.06,2024-07-25 08:27:19.109480,travel
19365,672,30.74,2024-07-22 12:18:20.915840,health
29318,416,77.9,2024-07-04 23:49:52.037748,
59468,335,39.65,2024-07-17 06:44:14.015694,travel
41458,472,64.6,2024-07-09 05:26:40.468373,services
65646,221,43.67,2024-07-19 03:43:50.813375,services
89537,594,59.3,2024-07-27 00:06:49.954217,entertainment
86199,90,-48.18,2024-07-03 08:18:44.098700,transport
42322,493,52.64,2024-07-09 08:21:32.793810,travel
21320,164,78.93,2024-07-06 06:59:58.683986,services
74453,398,22.58,2024-07-01 14:13:12.533158,entertainment
91193,949,50.79,2024-07-30 22:02:20.247423,travel
50336,889,-24.64,2024-07-31 15:38:56.748596,services
47673,546,8910.5,2024-07-26 20:33:46.018247,health
44596,512,85.24,2024-07-03 23:20:37.004823,services
32951,782,80.69,2024-07-10 08:26:24.931789,travel
85980,439,23.08,2024-07-11 05:51:19.844145,health
35843,973,87.68,2024-07-05 02:21:22.812382,health
85968,802,19.46,2024-07-14 04:19:17.356986,entertainment
14096,594,65.75,2024-07-28 22:44:18.156996,transport
66408,354,8861.96,2024-07-03 15:49:31.372046,entertainment
63163,666,41.43,2024-07-03 05:03:09.740843,services
66614,625,45.65,2024-07-15 06:29:10.461729,transport
38816,354,85.8,2024-07-22 11:05:25.415605,health
80661,524,55.24,2024-07-31 13:30:50.676563,transport
74711,605,79.94,2024-07-17 21:52:06.447217,travel
84533,630,62.1,2024-07-26 10:08:00.449539,travel
74267,34,16.73,2024-07-10 10:59:17.410608,transport
48293,348,81.6,2024-07-30 23:48:41.918210,health
91182,353,38.99,2024-07-02 00:26:33.527211,services
39390,494,9.45,2024-07-31 03:49:05.086157,services
54310,966,28.91,2024-07-29 14:32:15.712463,health
68862,284,89.56,2024-07-20 22:28:31.950534,travel
89676,71,21.54,2024-07-25 13:08:39.560813,health
95068,341,14.05,2024-07-13 15:28:27.520155,transport
47821,739,81.13,2024-07-22 04:46:39.685335,transport
31103,998,56.0,2024-07-24 11:30:21.016805,health
47630,414,59.99,2024-07-17 11:58:54.407847,services
57814,894,99.47,2024-07-13 03:52:06.183650,health
62840,201,1970.78,2024-07-23 08:43:43.936640,entertainment
36090,825,80.22,2024-07-08 11:34:51.019525,health
9976,469,6.45,2024-07-02 19:47:36.095243,travel
72622,452,94.92,2024-07-10 05:03:38.500872,health
12232,728,67.79,2024-07-28 01:58:51.966544,travel
7842,610,47.52,2024-07-18 00:22:22.229342,travel
42132,690,23.36,2024-07-19 03:37:00.548533,health
26538,688,51.5,2024-07-18 06:48:19.114276,health
57130,631,36.41,2024-07-28 23:48:48.431107,services
16335,408,44.67,2024-07-06 05:00:26.183958,travel
29614,986,60.72,2024-07-18 03:57:22.408238,transport
18788,768,4958.99,2024-07-02 09:24:23.259480,health
54125,865,31.47,2024-07-07 19:14:14.672140,entertainment
59930,565,66.99,2024-07-14 05:59:22.235429,transport
35091,893,51.99,2024-07-24 08:35:45.360412,entertainment
38389,569,57.7,2024-07-13 12:55:58.232358,services
26332,28,70.65,2024-07-25 06:04:25.010390,entertainment
42687,395,88.63,2024-07-07 13:57:09.563842,services
80073,668,67.78,2024-07-23 21:54:50.771207,travel
54873,276,39.95,2024-07-21 06:20:49.334500,health
51608,821,39.47,2024-07-20 16:53:08.070300,health
97049,675,83.94,2024-07-06 22:31:41.277670,transport
68265,712,44.67,2024-07-15 20:22:33.568974,health
69383,741,24.84,2024-07-27 10:04:06.790471,services
7304,91,68.75,2024-07-11 02:56:55.232937,transport
44093,422,16.32,2024-07-20 19:37:57.167162,transport
86248,393,56.57,2024-07-28 21:56:44.199637,
68877,471,71.01,2024-07-21 13:35:28.559402,travel
86189,595,22.01,2024-07-24 21:48:58.411992,transport
98769,369,80.83,2024-07-25 15:15:27.185565,entertainment
71487,422,55.88,2024-07-11 13:29:14.430658,services
52974,971,49.87,2024-07-18 06:31:24.834843,transport
93050,971,47.35,2024-07-31 10:13:11.658595,transport
28788,719,70.61,2024-07-23 23:03:39.303242,travel
20850,195,40.24,2024-07-02 20:48:12.087826,travel
88690,318,12.2,2024-07-26 17:55:27.637598,entertainment
71112,977,18.91,2024-07-08 09:34:01.609858,entertainment
83895,496,96.96,2024-07-28 11:23:44.286861,health
11359,857,83.43,2024-07-13 02:07:17.668580,services
63334,603,-18.66,2024-07-09 09:42:32.307010,entertainment
37098,541,9.87,2024-07-29 16:21:13.643427,entertainment
61765,317,-38.39,2024-07-05 21:36:05.527594,transport
58780,97,20.47,2024-07-02 10:42:15.601579,travel
99727,741,60.2,2024-07-05 15:11:44.803365,transport
82087,761,92.07,2024-07-26 01:53:38.972456,transport
41411,427,51.15,2024-07-14 19:46:04.330298,health
11864,303,88.36,2024-07-15 18:45:57.127849,health
53255,294,60.81,2024-07-30 13:16:33.452499,services
32822,858,-57.55,2024-07-02 19:26:54.477895,travel
89162,789,95.81,2024-07-28 00:37:59.380909,entertainment
11272,780,1.96,2024-07-13 11:02:50.306155,entertainment
41531,639,89.29,2024-07-18 19:01:05.080868,entertainment
5685,534,76.39,2024-07-03 00:47:49.317219,transport
330,28,40.85,2024-07-19 03:52:39.194124,services
6536,843,33.06,2024-07-05 17:21:59.950664,services
61731,938,31.29,2024-07-08 17:48:58.875915,services
11062,380,92.16,2024-07-06 21:39:32.170312,entertainment
70635,732,21.39,2024-07-22 08:09:40.018728,health
40160,461,20.04,2024-07-30 15:42:28.807713,transport
97416,587,97.76,2024-07-02 14:27:37.571380,health
48140,675,91.56,2024-07-24 14:20:02.551887,services
11237,146,62.94,2024-07-07 15:33:38.784103,services
55976,949,3635.67,2024-07-23 13:24:03.162404,health
46014,191,84.3,2024-07-22 06:13:31.388610,services
2769,741,21.42,2024-07-26 18:13:50.843222,transport
87335,381,19.69,2024-07-02 03:13:31.999693,services
41219,253,67.19,2024-07-27 04:20:09.571746,travel
28194,480,84.98,2024-07-12 15:46:19.082002,services
18588,326,77.47,2024-07-03 17:05:11.772248,
87471,733,8810.03,2024-07-16 16:40:49.633812,transport
82085,487,16.72,2024-07-12 09:19:21.828655,services
79957,983,35.25,2024-07-22 15:14:01.012678,services
21907,274,69.72,2024-07-18 11:13:15.479828,services
10301,518,2.55,2024-07-16 15:31:00.513626,services
79132,522,78.65,2024-07-28 23:00:36.852650,
71744,241,42.86,2024-07-04 22:59:41.952993,
59269,585,2053.6,2024-07-03 09:05:20.745686,services
72402,963,89.31,2024-07-15 00:56:03.331868,travel
74024,40,40.79,2024-07-12 12:55:01.265399,health
68630,765,33.01,2024-07-31 21:54:37.878445,entertainment
67486,174,1.6,2024-07-24 23:22:32.894832,transport
40432,815,22.45,2024-07-06 18:41:31.875961,services
71433,706,40.94,2024-07-06 18:27:23.706917,health
14145,936,23.46,2024-07-26 04:05:15.395549,entertainment
29318,337,10.28,2024-07-27 10:17:23.103883,health
93050,411,34.02,2024-07-04 23:20:01.546431,entertainment
25882,619,7029.39,2024-07-29 21:31:32.090829,
69686,712,-23.01,2024-07-06 05:50:48.206077,travel
39804,807,82.62,2024-07-14 16:42:25.679009,services
35091,417,77.98,2024-07-19 18:19:38.819171,services
39804,292,21.61,2024-07-20 02:25:45.541406,
49591,750,13.05,2024-07-17 01:21:04.973292,transport
72169,309,2.54,2024-07-02 23:58:00.302695,travel
36330,101,-97.0,2024-07-18 07:27:47.106401,services
21146,999,33.07,2024-07-27 06:25:58.937802,entertainment
24226,542,99.33,2024-07-17 08:55:21.957708,travel
21686,288,61.94,2024-07-29 10:53:53.679111,health
76692,763,76.0,2024-07-07 06:06:59.490736,services
48140,700,60.09,2024-07-23 19:20:27.717326,transport
33632,362,79.14,2024-07-18 17:18:46.019342,health
37417,142,8.66,2024-07-13 11:37:21.925699,entertainment
40434,994,56.87,2024-07-02 16:23:28.828879,services
86239,535,65.79,2024-07-20 00:14:04.627901,
11359,316,63.64,2024-07-31 14:14:53.698981,transport
61731,37,87.15,2024-07-07 13:35:20.483800,travel
7119,531,58.36,2024-07-07 04:35:07.306016,services
52569,343,68.84,2024-07-13 15:31:39.044082,transport
24213,150,91.86,2024-07-24 21:53:28.198056,travel
51529,40,12.51,2024-07-26 06:33:04.187871,services
24576,163,36.56,2024-07-29 19:47:06.974621,services
90067,175,63.52,2024-07-06 18:24:53.986007,travel
4347,370,10.01,2024-07-15 09:53:51.342021,health
